image_path,class,source_dataset,source_category,split
processed_3class/train/REAL/06803.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06804.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06805.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06806.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06807.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06808.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06809.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06810.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06811.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06812.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06813.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06814.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06815.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06816.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06817.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06818.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06819.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06820.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06821.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06822.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06823.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06824.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06825.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06826.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06827.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06828.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06829.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06830.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06831.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06832.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06833.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06834.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06835.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06836.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06837.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06838.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06839.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06840.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06841.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06842.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06843.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06844.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06845.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06846.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06847.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06848.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06849.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06850.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06851.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06852.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06853.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06854.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06855.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06856.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06857.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06858.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06859.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06860.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06861.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06862.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06863.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06864.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06865.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06866.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06867.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06868.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06869.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06870.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06871.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06872.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06873.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06874.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06875.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06876.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06877.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06878.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06879.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06880.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06881.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06882.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06883.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06884.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06885.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06886.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06887.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06888.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06889.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06890.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06891.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06892.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06893.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06894.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06895.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06896.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06897.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06898.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06899.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06900.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06901.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06902.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06903.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06904.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06905.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06906.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06907.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06908.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06909.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06910.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06911.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06912.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06913.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06914.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06915.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06916.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06917.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06918.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06919.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06920.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06921.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06922.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06923.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06924.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06925.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06926.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06927.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06928.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06929.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06930.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06931.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06932.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06933.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06934.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06935.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06936.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06937.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06938.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06939.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06940.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06941.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06942.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06943.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06944.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06945.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06946.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06947.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06948.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06949.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06950.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06951.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06952.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06953.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06954.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06955.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06956.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06957.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06958.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06959.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06960.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06961.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06962.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06963.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06964.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06965.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06966.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06967.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06968.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06969.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06970.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06971.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06972.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06973.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06974.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06975.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06976.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06977.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06978.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06979.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06980.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06981.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06982.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06983.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06984.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06985.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06986.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06987.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06988.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06989.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06990.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06991.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06992.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06993.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06994.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06995.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06996.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06997.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06998.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/06999.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07000.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07001.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07002.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07003.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07004.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07005.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07006.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07007.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07008.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07009.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07010.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07011.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07012.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07013.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07014.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07015.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07016.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07017.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07018.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07019.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07020.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07021.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07022.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07023.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07024.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07025.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07026.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07027.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07028.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07029.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07030.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07031.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07032.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07033.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07034.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07035.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07036.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07037.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07038.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07039.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07040.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07041.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07042.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07043.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07044.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07045.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07046.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07047.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07048.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07049.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07050.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07051.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07052.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07053.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07054.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07055.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07056.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07057.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07058.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07059.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07060.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07061.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07062.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07063.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07064.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07065.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07066.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07067.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07068.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07069.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07070.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07071.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07072.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07073.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07074.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07075.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07076.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07077.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07078.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07079.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07080.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07081.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07082.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07083.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07084.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07085.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07086.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07087.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07088.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07089.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07090.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07091.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07092.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07093.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07094.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07095.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07096.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07097.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07098.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07099.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07100.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07101.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07102.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07103.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07104.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07105.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07106.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07107.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07108.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07109.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07110.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07111.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07112.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07113.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07114.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07115.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07116.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07117.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07118.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07119.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07120.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07121.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07122.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07123.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07124.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07125.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07126.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07127.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07128.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07129.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07130.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07131.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07132.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07133.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07134.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07135.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07136.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07137.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07138.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07139.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07140.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07141.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07142.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07143.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07144.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07145.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07146.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07147.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07148.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07149.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07150.jpg,real,processed_3class (CIFAKE),REAL,train
processed_3class/train/REAL/07151.jpg,real,processed_3class (CIFAKE),REAL,train
